Mark,Type,Timestamp,Start,End
35,breath,39.4,39.33,40
35,breath,39.43,39.33,40
35,breath,39.45,39.33,40
35,breath,39.48,39.33,40
35,breath,39.5,39.33,40
35,breath,39.53,39.33,40
35,breath,39.55,39.33,40
35,breath,39.57,39.33,40
35,breath,40,39.33,40
36,pulse,40.08,40.08,40.31
36,pulse,40.1,40.08,40.31
36,pulse,40.11,40.08,40.31
36,pulse,40.12,40.08,40.31
36,pulse,40.13,40.08,40.31
36,pulse,40.14,40.08,40.31
36,pulse,40.16,40.08,40.31
36,pulse,40.18,40.08,40.31
36,pulse,40.2,40.08,40.31
36,pulse,40.22,40.08,40.31
36,pulse,40.23,40.08,40.31
36,pulse,40.24,40.08,40.31
36,pulse,40.27,40.08,40.31
36,pulse,40.28,40.08,40.31
36,pulse,40.31,40.08,40.31
36,breath,40.36,40.36,41
36,breath,40.38,40.36,41
36,breath,40.4,40.36,41
36,breath,40.43,40.36,41
36,breath,40.45,40.36,41
36,breath,40.49,40.36,41
36,breath,40.51,40.36,41
36,breath,40.54,40.36,41
36,breath,40.56,40.36,41
36,breath,40.57,40.36,41
36,breath,41,40.36,41
